ELECAUDITFINDINGSID,ELECAUDITSID,AUDITYEAR,DBKEY,REPORTID,VERSION,QCOSTS,OTHERFINDINGS,SIGNIFICANTDEFICIENCY,MATERIALWEAKNESS,OTHERNONCOMPLIANCE,TYPEREQUIREMENT,FINDINGREFNUMS,MODIFIEDOPINION,REPEATFINDING,PRIORFINDINGREFNUMS
2175888,30219805,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175889,30219806,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175890,30219806,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175891,30219806,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175892,30219832,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175893,30219832,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175894,30219832,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175895,30219833,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175896,30219833,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175897,30219833,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175898,30219834,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175899,30219834,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175900,30219834,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175901,30219835,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175902,30219835,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175903,30219835,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175904,30219836,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175905,30219836,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175906,30219836,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175907,30219837,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175908,30219837,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175909,30219837,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175910,30219838,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175911,30219838,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175912,30219838,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175913,30219839,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175914,30219839,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175915,30219839,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175916,30219840,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175917,30219840,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175918,30219840,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175919,30219841,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175920,30219841,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175921,30219841,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175922,30219842,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175923,30219842,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175924,30219842,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175925,30219843,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175926,30219843,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175927,30219843,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175928,30219844,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175929,30219844,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175930,30219844,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175931,30219845,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175932,30219845,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175933,30219845,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175934,30219846,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175935,30219846,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175936,30219846,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175937,30219847,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175938,30219847,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175939,30219847,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175940,30219848,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175941,30219848,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175942,30219848,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175943,30219849,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175944,30219849,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175945,30219849,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175946,30219850,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175947,30219850,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175948,30219850,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175949,30219851,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175950,30219851,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175951,30219851,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175952,30219852,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175953,30219852,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175954,30219852,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175955,30219853,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175956,30219853,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175957,30219853,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175958,30219854,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175959,30219854,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175960,30219854,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175961,30219855,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175962,30219855,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175963,30219855,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175964,30219856,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175965,30219856,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175966,30219856,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175967,30219857,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175968,30219857,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175969,30219857,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175970,30219858,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175971,30219858,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175972,30219858,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175973,30219859,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175974,30219859,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175975,30219859,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175976,30219860,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175977,30219860,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175978,30219860,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175979,30219861,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175980,30219861,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175981,30219861,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175982,30219862,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175983,30219862,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175984,30219862,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175985,30219863,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175986,30219863,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175987,30219863,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175988,30219864,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175989,30219864,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175990,30219864,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175991,30219865,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175992,30219865,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175993,30219865,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175994,30219866,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175995,30219866,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175996,30219866,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175997,30219867,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175998,30219867,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175999,30219867,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176000,30219868,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176001,30219868,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176002,30219868,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176003,30219869,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176004,30219869,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176005,30219869,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176006,30219870,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176007,30219870,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176008,30219870,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176009,30219871,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176010,30219871,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176011,30219871,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176012,30219872,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176013,30219872,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176014,30219872,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176015,30219873,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176016,30219873,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176017,30219873,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176018,30219874,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176019,30219874,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176020,30219874,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176021,30219875,2018,146632,795807,1,Y,N,N,N,N,E,2018-014,Y,Y,2017-010
2176022,30219875,2018,146632,795807,1,Y,N,N,N,N,E,2018-015,Y,Y,2017-011
2176023,30219880,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176024,30219880,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176025,30219880,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176026,30219881,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176027,30219881,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176028,30219881,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176029,30219901,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176030,30219901,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176031,30219901,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176032,30219902,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176033,30219902,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176034,30219902,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176035,30219903,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176036,30219903,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176037,30219903,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176038,30219904,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176039,30219904,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176040,30219904,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176200,30220052,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176201,30220052,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176202,30220053,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176203,30220053,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176204,30220053,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176205,30220054,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176206,30220054,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176207,30220054,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176208,30220055,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176209,30220055,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176210,30220055,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176211,30220056,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176212,30220056,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176213,30220056,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176214,30220057,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176215,30220057,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176216,30220057,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176217,30220058,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176218,30220058,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176219,30220058,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176220,30220059,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176221,30220059,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176222,30220059,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176223,30220060,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176224,30220060,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176225,30220060,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176226,30220061,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176227,30220061,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176228,30220061,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176229,30220062,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176230,30220062,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176231,30220062,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176232,30220071,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176233,30220071,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176234,30220071,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176235,30220072,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176236,30220072,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176237,30220072,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176238,30220075,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176239,30220075,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176240,30220075,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176241,30220076,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176242,30220076,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176243,30220076,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176244,30220077,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176245,30220077,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176246,30220077,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176247,30220078,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176248,30220078,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176249,30220078,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176250,30220079,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176251,30220079,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176252,30220079,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176253,30220080,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176254,30220080,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176255,30220080,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176256,30220081,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176257,30220081,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176258,30220081,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176259,30220082,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2176260,30220082,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2176261,30220082,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2176262,30220083,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175648,30219666,2018,146632,795807,1,N,N,N,Y,Y,N,2018-009,N,Y,2017-008
2175649,30219666,2018,146632,795807,1,N,N,N,Y,N,ABH,2018-013,N,Y,2017-006
2175650,30219680,2018,146632,795807,1,Y,N,Y,N,Y,B,2018-005,N,N,
2175651,30219680,2018,146632,795807,1,N,N,Y,N,Y,N,2018-012,N,N,
2175652,30219702,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175653,30219702,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175654,30219702,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175655,30219703,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175656,30219703,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175657,30219703,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175658,30219704,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175659,30219704,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175660,30219704,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175661,30219705,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175662,30219705,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175663,30219705,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175664,30219706,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175665,30219706,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175666,30219706,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175667,30219707,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175668,30219707,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175669,30219707,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175670,30219708,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175671,30219708,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175672,30219708,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175673,30219709,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175674,30219709,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175675,30219709,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175676,30219710,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175677,30219710,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175678,30219710,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175679,30219711,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175680,30219711,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175681,30219711,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175682,30219712,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175683,30219712,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175684,30219712,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2175685,30219713,2018,146632,795807,1,N,N,N,Y,N,L,2018-008,Y,Y,2017-041
2175686,30219713,2018,146632,795807,1,N,N,N,Y,N,N,2018-009,Y,Y,2017-008
2175687,30219713,2018,146632,795807,1,N,N,N,Y,N,F,2018-010,Y,Y,2017-040
2213019,30382091,2018,181856,801638,1,Y,N,N,N,Y,FA,2018-001,N,N,
2315461,30615108,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315462,30615112,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315467,30615131,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315464,30615118,2018,198441,806324,1,N,N,Y,N,N,L,2014-004,N,N,
2315466,30615129,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315469,30615135,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315458,30615101,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315453,30615188,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315463,30615116,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315465,30615120,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315468,30615133,2018,198441,806324,1,N,N,Y,N,N,L,2018-004,N,N,
2315454,30615188,2018,198441,806324,1,N,N,Y,N,N,L,2018-005,N,N,
1979081,29353141,2018,204732,778920,1,N,N,N,Y,N,P,2018-001,N,N,
2050974,29979750,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050975,29979750,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050976,29979751,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050977,29979751,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050978,29979752,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050979,29979752,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050980,29979753,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050981,29979753,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050982,29979754,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050983,29979754,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050984,29979755,2018,189685,793243,1,N,N,N,Y,Y,L,2018-004,N,Y,2016-003
2050985,29979755,2018,189685,793243,1,N,N,N,Y,Y,F,2018-005,N,N,
2050986,29979762,2018,189685,793243,1,N,N,N,Y,Y,I,2018-002,N,Y,2016-009
2050987,29979762,2018,189685,793243,1,N,N,N,Y,Y,F,2018-003,N,N,
2050988,29979763,2018,189685,793243,1,N,N,N,Y,Y,I,2018-002,N,Y,2016-009
2050989,29979763,2018,189685,793243,1,N,N,N,Y,Y,F,2018-003,N,N,
2256084,30463218,2018,244433,802865,1,N,N,Y,N,Y,N,2018-001,N,Y,2017-001
2256085,30463219,2018,244433,802865,1,N,N,Y,N,Y,N,2018-001,N,Y,2017-001
1944514,29133046,2018,120423,768189,1,Y,N,N,N,Y,J,2018-001,N,Y,2017-001
2027727,29713395,2018,143586,789278,1,N,N,N,Y,N,I,2016-001,Y,N,
